2023-07-10 09:51:24.3435 INFO  1 |  | DesktopInterface.Ui.Run                            | Desktop Interface version [6.0.23.3].
2023-07-10 09:51:29.6010 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.Ui.Run                            | Working directory set to [C:\SafeQ6\FSP_6_23_1\Service\Spooler 6.0.23.3\DesktopInterface].
2023-07-10 09:51:29.7096 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.Ui.Run                            | System encoding set to [Windows-1252].
2023-07-10 09:51:29.7096 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.Ui.Run                            | Running under .NET Framework runtime version [4.0.30319.42000].
2023-07-10 09:51:29.7096 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.Ui.Run                            | Running as [64bit] process.
2023-07-10 09:51:29.8647 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.LockFile.LockFileService.CreateLo | Access lock on file [C:\Users\ctyiweb\.safeq6\YSoftSafeQDesktopInterface.lock] for PID [9428] successfully obtained.
2023-07-10 09:51:33.2456 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.Ui.InitializeWpfApplication       | Initializing Desktop Interface on WPF framework.
2023-07-10 09:51:34.2692 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.Ui.BootstrapContainer             | Configuring and installing Castle Windsor.
2023-07-10 09:51:57.3037 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Configuration.ConfigurationProvider.InitializeLoca | Initializating configuration.
2023-07-10 09:51:57.4743 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Configuration.ConfigurationProvider.GetLocalConfig | Deserializing local configuration.
2023-07-10 09:52:23.9898 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq..ctor                                      | Ymq version 1.2.2.113 initialized with settings [LocalPeerName=[AD\ctyiweb], LocalPeerType=[Client], Security=[Plain], ConnectionAttemptTimeout=[00:02:00], GoodbyeTimeout=[00:00:02]].
2023-07-10 09:52:23.9898 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | Used assemblies:
2023-07-10 09:52:23.9898 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | mscorlib 4.0.0.0
2023-07-10 09:52:23.9898 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | System 4.0.0.0
2023-07-10 09:52:23.9898 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | BouncyCastle.Crypto 1.8.1.0
2023-07-10 09:52:23.9898 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | NLog 4.0.0.0
2023-07-10 09:52:24.0053 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | Newtonsoft.Json 9.0.0.0
2023-07-10 09:52:24.0053 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | System.Core 4.0.0.0
2023-07-10 09:52:24.0053 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Ymq.LogUsedPackages                            | NetMQ 3.3.3.4
2023-07-10 09:52:27.9446 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Configuration.LocationConfiguration.set_CurrentLoc | Current location id changed to [].
2023-07-10 09:52:28.0532 INFO  1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Castle.MicroKernel.ComponentActivator.DefaultCompo | Locations loaded. [Location: current name: [], locations: [[, Addresses: [136.206.3.28,136.206.3.30, Spooling: [False]]]].
2023-07-10 09:52:38.7544 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.UiService.RegisterServices        | Registering services.
2023-07-10 09:52:39.4368 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | DesktopInterface.SpoolerProxy.Start                | Connecting to Spooler.
2023-07-10 09:52:40.2743 DEBUG 1 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Client.TryConnect                              | Client [AD\ctyiweb] is trying to connect to [tcp://127.0.0.1:5558].
2023-07-10 09:54:41.7179 DEBUG 5 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Session.Dispose                                | [peer [tcp://127.0.0.1:5558]] Session ending, goodbye message [Connection attempt timed out.] sent.
2023-07-10 09:56:42.5265 DEBUG 5 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Session.Dispose                                | [peer [tcp://127.0.0.1:5558]] Session ending, goodbye message [Connection attempt timed out.] sent.
2023-07-10 09:58:42.6271 DEBUG 10| 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Session.Dispose                                | [peer [tcp://127.0.0.1:5558]] Session ending, goodbye message [Connection attempt timed out.] sent.
2023-07-10 10:00:42.6354 DEBUG 4 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Session.Dispose                                | [peer [tcp://127.0.0.1:5558]] Session ending, goodbye message [Connection attempt timed out.] sent.
2023-07-10 10:02:42.6369 DEBUG 4 | 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Session.Dispose                                | [peer [tcp://127.0.0.1:5558]] Session ending, goodbye message [Connection attempt timed out.] sent.
2023-07-10 10:04:42.6605 DEBUG 10| 742b62e4-5b5a-456b-8fb0-651093602424 | Ymq.Session.Dispose                                | [peer [tcp://127.0.0.1:5558]] Session ending, goodbye message [Connection attempt timed out.] sent.
