2023-06-27 09:42:01.2745 INFO  1 |  | DesktopInterface.Ui.Run                            | Desktop Interface version [6.0.23.3].
2023-06-27 09:42:01.5008 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | DesktopInterface.Ui.Run                            | Working directory set to [C:\SafeQ6\FSP_6_23_1\Service\Spooler 6.0.23.3\DesktopInterface].
2023-06-27 09:42:01.5008 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | DesktopInterface.Ui.Run                            | System encoding set to [Windows-1252].
2023-06-27 09:42:01.5008 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | DesktopInterface.Ui.Run                            | Running under .NET Framework runtime version [4.0.30319.42000].
2023-06-27 09:42:01.5159 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | DesktopInterface.Ui.Run                            | Running as [64bit] process.
2023-06-27 09:42:01.5159 DEBUG 1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | DesktopInterface.LockFile.LockFileService.CreateLo | Access lock on file [C:\Users\ctyiweb\.safeq6\YSoftSafeQDesktopInterface.lock] for PID [2404] successfully obtained.
2023-06-27 09:42:03.1302 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | DesktopInterface.Ui.InitializeWpfApplication       | Initializing Desktop Interface on WPF framework.
2023-06-27 09:42:03.4440 DEBUG 1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | DesktopInterface.Ui.BootstrapContainer             | Configuring and installing Castle Windsor.
2023-06-27 09:42:05.3769 DEBUG 1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Configuration.ConfigurationProvider.InitializeLoca | Initializating configuration.
2023-06-27 09:42:05.3829 DEBUG 1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Configuration.ConfigurationProvider.GetLocalConfig | Deserializing local configuration.
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq..ctor                                      | Ymq version 1.2.2.113 initialized with settings [LocalPeerName=[AD\ctyiweb], LocalPeerType=[Client], Security=[Plain], ConnectionAttemptTimeout=[00:02:00], GoodbyeTimeout=[00:00:02]].
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | Used assemblies:
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | mscorlib 4.0.0.0
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | System 4.0.0.0
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | BouncyCastle.Crypto 1.8.1.0
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | NLog 4.0.0.0
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | Newtonsoft.Json 9.0.0.0
2023-06-27 09:42:08.6982 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | System.Core 4.0.0.0
2023-06-27 09:42:08.7139 INFO  1 | d63cf250-a8f7-44f0-964c-1e04828762b9 | Ymq.Ymq.LogUsedPackages                            | NetMQ 3.3.3.4
