2023-07-06 09:56:13.2971 INFO  1 |  | DesktopInterface.Ui.Run                            | Desktop Interface version [6.0.23.3].
2023-07-06 09:56:27.9636 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.Ui.Run                            | Working directory set to [C:\SafeQ6\FSP_6_23_1\Service\Spooler 6.0.23.3\DesktopInterface].
2023-07-06 09:56:27.9948 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.Ui.Run                            | System encoding set to [Windows-1252].
2023-07-06 09:56:27.9948 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.Ui.Run                            | Running under .NET Framework runtime version [4.0.30319.42000].
2023-07-06 09:56:28.1349 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.Ui.Run                            | Running as [64bit] process.
2023-07-06 09:56:28.8822 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.LockFile.LockFileService.CreateLo | Access lock on file [C:\Users\ctyiweb\.safeq6\YSoftSafeQDesktopInterface.lock] for PID [16316] successfully obtained.
2023-07-06 09:56:47.1142 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.Ui.InitializeWpfApplication       | Initializing Desktop Interface on WPF framework.
2023-07-06 09:56:48.8112 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.Ui.BootstrapContainer             | Configuring and installing Castle Windsor.
2023-07-06 09:57:22.6282 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Configuration.ConfigurationProvider.InitializeLoca | Initializating configuration.
2023-07-06 09:57:22.8462 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Configuration.ConfigurationProvider.GetLocalConfig | Deserializing local configuration.
2023-07-06 09:57:42.8219 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq..ctor                                      | Ymq version 1.2.2.113 initialized with settings [LocalPeerName=[AD\ctyiweb], LocalPeerType=[Client], Security=[Plain], ConnectionAttemptTimeout=[00:02:00], GoodbyeTimeout=[00:00:02]].
2023-07-06 09:57:42.9309 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | Used assemblies:
2023-07-06 09:57:42.9309 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | mscorlib 4.0.0.0
2023-07-06 09:57:43.1800 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | System 4.0.0.0
2023-07-06 09:57:43.1800 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | BouncyCastle.Crypto 1.8.1.0
2023-07-06 09:57:43.1800 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | NLog 4.0.0.0
2023-07-06 09:57:43.1800 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | Newtonsoft.Json 9.0.0.0
2023-07-06 09:57:43.1800 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | System.Core 4.0.0.0
2023-07-06 09:57:43.1800 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Ymq.LogUsedPackages                            | NetMQ 3.3.3.4
2023-07-06 09:57:59.2011 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Configuration.LocationConfiguration.set_CurrentLoc | Current location id changed to [].
2023-07-06 09:58:00.0262 INFO  1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Castle.MicroKernel.ComponentActivator.DefaultCompo | Locations loaded. [Location: current name: [], locations: [[, Addresses: [136.206.3.28,136.206.3.30, Spooling: [False]]]].
2023-07-06 09:58:30.9473 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.UiService.RegisterServices        | Registering services.
2023-07-06 09:58:31.5545 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | DesktopInterface.SpoolerProxy.Start                | Connecting to Spooler.
2023-07-06 09:58:32.7067 DEBUG 1 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Client.TryConnect                              | Client [AD\ctyiweb] is trying to connect to [tcp://127.0.0.1:5558].
2023-07-06 10:00:37.0105 DEBUG 5 | 4d74bad1-ad3f-414b-8de2-ffcad67eebb7 | Ymq.Session.Dispose                                | [peer [tcp://127.0.0.1:5558]] Session ending, goodbye message [Connection attempt timed out.] sent.
