2023-07-12 10:01:04.9484 INFO  1 |  | DesktopInterface.Ui.Run                            | Desktop Interface version [6.0.23.3].
2023-07-12 10:01:16.4937 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | DesktopInterface.Ui.Run                            | Working directory set to [C:\SafeQ6\FSP_6_23_1\Service\Spooler 6.0.23.3\DesktopInterface].
2023-07-12 10:01:16.6026 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | DesktopInterface.Ui.Run                            | System encoding set to [Windows-1252].
2023-07-12 10:01:16.6026 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | DesktopInterface.Ui.Run                            | Running under .NET Framework runtime version [4.0.30319.42000].
2023-07-12 10:01:16.7271 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | DesktopInterface.Ui.Run                            | Running as [64bit] process.
2023-07-12 10:01:17.0383 DEBUG 1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | DesktopInterface.LockFile.LockFileService.CreateLo | Access lock on file [C:\Users\ctyiweb\.safeq6\YSoftSafeQDesktopInterface.lock] for PID [8988] successfully obtained.
2023-07-12 10:01:19.4033 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | DesktopInterface.Ui.InitializeWpfApplication       | Initializing Desktop Interface on WPF framework.
2023-07-12 10:01:20.9593 DEBUG 1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | DesktopInterface.Ui.BootstrapContainer             | Configuring and installing Castle Windsor.
2023-07-12 10:01:50.5381 DEBUG 1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Configuration.ConfigurationProvider.InitializeLoca | Initializating configuration.
2023-07-12 10:01:50.8338 DEBUG 1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Configuration.ConfigurationProvider.GetLocalConfig | Deserializing local configuration.
2023-07-12 10:02:23.8203 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Ymq.Ymq..ctor                                      | Ymq version 1.2.2.113 initialized with settings [LocalPeerName=[AD\ctyiweb], LocalPeerType=[Client], Security=[Plain], ConnectionAttemptTimeout=[00:02:00], GoodbyeTimeout=[00:00:02]].
2023-07-12 10:02:23.8203 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Ymq.Ymq.LogUsedPackages                            | Used assemblies:
2023-07-12 10:02:23.8203 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Ymq.Ymq.LogUsedPackages                            | mscorlib 4.0.0.0
2023-07-12 10:02:23.8359 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Ymq.Ymq.LogUsedPackages                            | System 4.0.0.0
2023-07-12 10:02:23.8359 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Ymq.Ymq.LogUsedPackages                            | BouncyCastle.Crypto 1.8.1.0
2023-07-12 10:02:23.8359 INFO  1 | cea40936-ebc8-4040-97fc-23fd8b2288a2 | Ymq.Ymq.LogUsedPackages                            | NLog 4.0.0.0
